image_id,domain,mode,requested_coverage,pixel_coverage,region_coverage,selected_damage_rate,delivered_damage_fraction,hallucination_rate,psnr,ssim,lpips,dists,psnr_gain,ssim_gain,lpips_gain,dists_gain
bsds_231015,synthetic_bsds,oracle_positive,,0.0,0.0,,0.0,,11.624143389151126,0.6071016788482666,0.15149730443954468,0.14197391271591187,0.0,0.0,-0.0,-0.0
bsds_231015,synthetic_bsds,oracle_pixel,,0.4486952804709814,,,,,12.248163624142279,0.5506245493888855,0.21428042650222778,0.15435510873794556,0.6240202349911534,-0.056477129459381104,-0.0627831220626831,-0.012381196022033691
bsds_236017,synthetic_bsds,oracle_budget_sse,0.5,0.20249221183800623,0.5,1.0,0.5,,22.106914375648266,0.4840063154697418,0.46632489562034607,0.22471356391906738,-1.4848354376338762,-0.018400222063064575,0.051197439432144165,0.0527043342590332
bsds_236017,synthetic_bsds,oracle_positive,,0.0,0.0,,0.0,,23.591749813282142,0.5024065375328064,0.5175223350524902,0.2774178981781006,0.0,0.0,-0.0,-0.0
bsds_236017,synthetic_bsds,oracle_pixel,,0.2980809709781672,,,,,25.064822748054475,0.6772781610488892,0.3638245761394501,0.279758095741272,1.4730729347723326,0.17487162351608276,0.15369775891304016,-0.0023401975631713867
bsds_245051,synthetic_bsds,oracle_budget_sse,0.5,0.20249221183800623,0.5,1.0,0.5,,23.1158425657797,0.7268896102905273,0.435155987739563,0.23377305269241333,-0.20285434971902205,-0.0008760690689086914,0.049298495054244995,0.04449594020843506
bsds_245051,synthetic_bsds,oracle_positive,,0.0,0.0,,0.0,,23.318696915498723,0.727765679359436,0.484454482793808,0.2782689929008484,0.0,0.0,-0.0,-0.0
bsds_245051,synthetic_bsds,oracle_pixel,,0.26280270205503853,,,,,26.116075106476465,0.8548319339752197,0.11376674473285675,0.17275571823120117,2.797378190977742,0.1270662546157837,0.37068773806095123,0.10551327466964722
bsds_246016,synthetic_bsds,oracle_budget_sse,0.5,0.20249221183800623,0.5,1.0,0.5,,28.31868087674431,0.8651441931724548,0.28082701563835144,0.17907679080963135,-0.09845858301655142,-0.004179179668426514,0.007104814052581787,0.004276156425476074
bsds_246016,synthetic_bsds,oracle_positive,,0.0,0.0,,0.0,,28.41713945976086,0.8693233728408813,0.2879318296909332,0.18335294723510742,0.0,0.0,-0.0,-0.0
