model_id,image_id,domain,coverage,actual_patch_coverage,damage_rate,actual_pixel_coverage,pixel_weighted_damage_rate,selected_count,delivered_damage_fraction,hallucination_rate,psnr_gain,ssim_gain,lpips_gain,dists_gain,psnr_selected,ssim_selected,lpips_selected,dists_selected
mixed_groupcv_psnr_benefit_V7_logistic_505,case2,real_csig,0.6,0.6041666666666666,0.9827586206896551,0.6041666666666666,0.9827586206896551,116,0.59375,,-3.847764734349028,-0.09478544906295579,0.007226681400989664,-0.0030108001725427038,26.12304986293017,0.7488611404751909,0.3604780321234259,0.2816800654962145
mixed_groupcv_psnr_benefit_V7_logistic_505,case2,real_csig,0.7,0.703125,0.9851851851851852,0.703125,0.9851851851851852,135,0.6927083333333334,,-3.785780754900437,-0.09705280131763883,0.007774528861045837,-0.0035644067658318415,25.910436275196176,0.7443341906423921,0.35940777560075127,0.28082276626869485
mixed_groupcv_psnr_benefit_V7_logistic_505,case2,real_csig,0.8,0.8020833333333334,0.987012987012987,0.8020833333333334,0.987012987012987,154,0.7916666666666666,,-3.930748389670331,-0.09836633696958616,0.004703821106390519,-0.00671473377710813,25.577324098102086,0.7462359591350927,0.3537290065319507,0.279927412023792
mixed_groupcv_psnr_benefit_V7_logistic_505,case2,real_csig,0.9,0.9010416666666666,0.9884393063583815,0.9010416666666666,0.9884393063583815,173,0.890625,,-3.8411160557010255,-0.09789604896065816,0.005200837733428602,-0.007210698775473358,25.446983753504423,0.7461240410460213,0.3492218966601212,0.27814435235337714
mixed_groupcv_psnr_benefit_V7_logistic_505,case2,real_csig,1.0,1.0,0.9895833333333334,1.0,0.9895833333333334,192,0.9895833333333334,,-3.832705484835793,-0.0986940033423404,0.0039160972616324825,-0.008105465831855932,25.29729966410203,0.7468306923595568,0.3441528065595776,0.2761883291726311
mixed_groupcv_psnr_benefit_V7_logistic_505,case3,real_csig,0.1,0.10416666666666667,1.0,0.10416666666666667,1.0,20,0.10416666666666667,,-6.769624580468428,-0.06897710263729095,-0.19684280436486007,-0.06682422161102294,35.26145852401894,0.8816018760204315,0.3316386014223099,0.23710191547870635
mixed_groupcv_psnr_benefit_V7_logistic_505,case3,real_csig,0.2,0.203125,1.0,0.203125,1.0,39,0.203125,,-7.344326482768924,-0.0809249786230234,-0.20090439485815856,-0.0693780963237469,34.245298887205784,0.8665794531504313,0.33607811996570003,0.23909595685127455
mixed_groupcv_psnr_benefit_V7_logistic_505,case3,real_csig,0.3,0.3020833333333333,1.0,0.3020833333333333,1.0,58,0.3020833333333333,,-7.264317740586793,-0.092364184301475,-0.17579331435263157,-0.0590092108167451,32.75334647269308,0.8335996886779522,0.3465534674710241,0.24503910336001167
mixed_groupcv_psnr_benefit_V7_logistic_505,case3,real_csig,0.4,0.4010416666666667,1.0,0.4010416666666667,1.0,77,0.4010416666666667,,-7.529005537009742,-0.09851090745492415,-0.18081781152006868,-0.06089480898597024,32.243440097184234,0.8283719110798526,0.3502151517124919,0.24857940379675333
mixed_groupcv_psnr_benefit_V7_logistic_505,case3,real_csig,0.5,0.5,1.0,0.5,1.0,96,0.5,,-7.897391317434547,-0.10207389512409766,-0.19798284850548953,-0.06580019804338615,32.22399425146239,0.8326043958465258,0.35653340397402644,0.25120855929950875
mixed_groupcv_psnr_benefit_V7_logistic_505,case3,real_csig,0.6,0.6041666666666666,1.0,0.6041666666666666,1.0,116,0.6041666666666666,,-8.419041171476307,-0.10897909747115497,-0.21472281657544703,-0.07381583596098013,31.886642700362064,0.8310959662856727,0.36553270177080716,0.2578719140126787
mixed_groupcv_psnr_benefit_V7_logistic_505,case3,real_csig,0.7,0.703125,1.0,0.703125,1.0,135,0.703125,,-8.47737005045338,-0.10637139589698226,-0.21567452649275462,-0.07518846547162092,32.1158986752052,0.8364588825790971,0.365191137459543,0.25961030986573963
mixed_groupcv_psnr_benefit_V7_logistic_505,case3,real_csig,0.8,0.8020833333333334,1.0,0.8020833333333334,1.0,154,0.8020833333333334,,-8.546439415383897,-0.10954722123486656,-0.21724466650516955,-0.07535483736496468,31.93403243461852,0.8328719417770187,0.3673185443916878,0.26021267376936874
mixed_groupcv_psnr_benefit_V7_logistic_505,case3,real_csig,0.9,0.9010416666666666,1.0,0.9010416666666666,1.0,173,0.9010416666666666,,-8.580574699964835,-0.11060934552567543,-0.2078338285875803,-0.07449957607798494,31.581568295669047,0.8268099186048342,0.369895773040766,0.26448030623397384
mixed_groupcv_psnr_benefit_V7_logistic_505,case3,real_csig,1.0,1.0,1.0,1.0,1.0,192,1.0,,-8.933160375102425,-0.11464116613691051,-0.21953957409520322,-0.08172882969180743,31.46266128153231,0.8266830708210667,0.37371802772395313,0.26961932765940827
mixed_groupcv_psnr_benefit_V7_logistic_505,case4,real_csig,0.1,0.10416666666666667,1.0,0.10416666666666667,1.0,20,0.10416666666666667,,-1.0197534195722244,-0.04771510995924473,0.22281979620456696,0.14988864958286285,17.41334239843591,0.2928169209510088,0.5863705307245255,0.3334895223379135
mixed_groupcv_psnr_benefit_V7_logistic_505,case4,real_csig,0.2,0.203125,1.0,0.203125,1.0,39,0.203125,,-1.2597995060414624,-0.0528391956900939,0.22325267623632383,0.15079971307363266,17.616720505685606,0.31311319252619374,0.5783260900240678,0.3336056929368239
mixed_groupcv_psnr_benefit_V7_logistic_505,case4,real_csig,0.3,0.3020833333333333,1.0,0.3020833333333333,1.0,58,0.3020833333333333,,-1.3678190503887704,-0.05298089929695787,0.22551306260043177,0.14610511270062676,17.403748670673977,0.3068133628573911,0.5759091839708131,0.33406753683912344
mixed_groupcv_psnr_benefit_V7_logistic_505,case4,real_csig,0.4,0.4010416666666667,1.0,0.4010416666666667,1.0,77,0.4010416666666667,,-1.3854346483619548,-0.05190414132235886,0.22209544770129316,0.14179305364559222,17.33248863365318,0.3067620773981144,0.580310446875436,0.3361921565873282
mixed_groupcv_psnr_benefit_V7_logistic_505,case4,real_csig,0.5,0.5,1.0,0.5,1.0,96,0.5,,-1.4460542910479488,-0.053024865221232176,0.22311393357813358,0.1424025371670723,17.295888848738343,0.30601299290234846,0.576551103964448,0.3360280121366183
mixed_groupcv_psnr_benefit_V7_logistic_505,case4,real_csig,0.6,0.6041666666666666,1.0,0.6041666666666666,1.0,116,0.6041666666666666,,-1.5168564269113485,-0.05423015150530585,0.22768445364360151,0.14521396468425618,17.07428983636683,0.2968425712194936,0.5731790209638661,0.3340846885894907
mixed_groupcv_psnr_benefit_V7_logistic_505,case4,real_csig,0.7,0.703125,1.0,0.703125,1.0,135,0.703125,,-1.539625888924229,-0.055495197574297585,0.22986553532105905,0.1455185236754241,17.03264182517424,0.2967158918027525,0.5696115963988834,0.333079891734653
mixed_groupcv_psnr_benefit_V7_logistic_505,case4,real_csig,0.8,0.8020833333333334,1.0,0.8020833333333334,1.0,154,0.8020833333333334,,-1.551076140989122,-0.0562330876271446,0.22885242027121705,0.14563491746976778,16.941971340250266,0.2922812561903681,0.5708920676986893,0.33276941017671063
mixed_groupcv_psnr_benefit_V7_logistic_505,case4,real_csig,0.9,0.9010416666666666,1.0,0.9010416666666666,1.0,173,0.9010416666666666,,-1.58499145388125,-0.05791378098760726,0.22919484163295326,0.14336056033999933,16.851367329223937,0.2884194412500183,0.5709667381523662,0.3331400059551173
mixed_groupcv_psnr_benefit_V7_logistic_505,case4,real_csig,1.0,1.0,1.0,1.0,1.0,192,1.0,,-1.6360139578531594,-0.05843452061526477,0.22786375259359679,0.141355169005692,16.744015321474087,0.28636982245370746,0.5713225171590844,0.3340992589170734
mixed_groupcv_psnr_benefit_V7_logistic_505,case5,real_csig,0.1,0.10416666666666667,1.0,0.10416666666666667,1.0,20,0.10416666666666667,,-2.653860488758628,-0.08819644749164582,-0.21907570958137512,-0.028758817911148073,24.05243713998798,0.7928113669157029,0.46420625448226926,0.2800380438566208
mixed_groupcv_psnr_benefit_V7_logistic_505,case5,real_csig,0.2,0.203125,0.9743589743589743,0.203125,0.9743589743589743,39,0.19791666666666666,,-2.576405039355741,-0.08334627518287072,-0.18780517463500684,-0.01812833241927318,24.087065564824112,0.7957790616231087,0.4379667716148572,0.27842337657243776
mixed_groupcv_psnr_benefit_V7_logistic_505,case5,real_csig,0.3,0.3020833333333333,0.9482758620689655,0.3020833333333333,0.9482758620689655,58,0.2864583333333333,,-2.474407038033231,-0.07685845782016885,-0.18005244440302767,-0.019229255873581458,24.61154856911944,0.8037458812368328,0.41777806883228236,0.275064617395401
mixed_groupcv_psnr_benefit_V7_logistic_505,case5,real_csig,0.4,0.4010416666666667,0.961038961038961,0.4010416666666667,0.961038961038961,77,0.3854166666666667,,-2.565689305501185,-0.08534646885735649,-0.18343242051612055,-0.023950987047963328,24.8145993923978,0.7938208541312775,0.4192306919918432,0.2728970701044256
mixed_groupcv_psnr_benefit_V7_logistic_505,case5,real_csig,0.5,0.5,0.9583333333333334,0.5,0.9583333333333334,96,0.4791666666666667,,-2.572791528314083,-0.08640122599899769,-0.1805184071175366,-0.020757694418231647,24.656620688461647,0.7888836227357388,0.42037012878184515,0.27183904374639195
mixed_groupcv_psnr_benefit_V7_logistic_505,case5,real_csig,0.6,0.6041666666666666,0.9568965517241379,0.6041666666666666,0.9568965517241379,116,0.578125,,-2.5053651819820555,-0.08730849829213373,-0.17943783815356035,-0.02125043910125206,24.931963966632647,0.7888519553274944,0.4207245571346119,0.27154440715395173
mixed_groupcv_psnr_benefit_V7_logistic_505,case5,real_csig,0.7,0.703125,0.9629629629629629,0.703125,0.9629629629629629,135,0.6770833333333334,,-2.535175366599006,-0.08507526009171097,-0.17859299044573196,-0.024441866962998,25.082429909040716,0.7928561484372174,0.4171243577091782,0.2718652530952736
mixed_groupcv_psnr_benefit_V7_logistic_505,case5,real_csig,0.8,0.8020833333333334,0.9675324675324676,0.8020833333333334,0.9675324675324676,154,0.7760416666666666,,-2.5358445482611986,-0.08832800001293034,-0.17807440464263902,-0.0234840659352092,25.163939922730464,0.7892047023618376,0.41862853451982723,0.27188661384892154
mixed_groupcv_psnr_benefit_V7_logistic_505,case5,real_csig,0.9,0.9010416666666666,0.9653179190751445,0.9010416666666666,0.9653179190751445,173,0.8697916666666666,,-2.4915199223699207,-0.08693974521118782,-0.1723712072007875,-0.021090675640657457,25.071756715721417,0.7899473047669913,0.41682776903485974,0.27159055671250887
mixed_groupcv_psnr_benefit_V7_logistic_505,case5,real_csig,1.0,1.0,0.96875,1.0,0.96875,192,0.96875,,-2.519492932320993,-0.08650561328977346,-0.16611841526416052,-0.018118020767966907,24.982251033738635,0.7890109944467744,0.4158011282949398,0.2718916730955243
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_100098,synthetic_bsds,0.1,0.25,1.0,0.3730545786620553,1.0,1,0.25,,-2.0563516428364217,-0.036361753940582275,0.397396057844162,0.08186638355255127,19.571707465296853,0.5506998896598816,0.25711169838905334,0.16871726512908936
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_100098,synthetic_bsds,0.2,0.25,1.0,0.3730545786620553,1.0,1,0.25,,-2.0563516428364217,-0.036361753940582275,0.397396057844162,0.08186638355255127,19.571707465296853,0.5506998896598816,0.25711169838905334,0.16871726512908936
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_100098,synthetic_bsds,0.3,0.5,1.0,0.7975077881619937,1.0,2,0.5,,-1.59002443236575,-0.0007663965225219727,0.3738294094800949,0.07161456346511841,18.733631851408223,0.5774309635162354,0.28125743567943573,0.19312942028045654
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_100098,synthetic_bsds,0.4,0.5,1.0,0.7975077881619937,1.0,2,0.5,,-1.59002443236575,-0.0007663965225219727,0.3738294094800949,0.07161456346511841,18.733631851408223,0.5774309635162354,0.28125743567943573,0.19312942028045654
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_100098,synthetic_bsds,0.5,0.5,1.0,0.7975077881619937,1.0,2,0.5,,-1.59002443236575,-0.0007663965225219727,0.3738294094800949,0.07161456346511841,18.733631851408223,0.5774309635162354,0.28125743567943573,0.19312942028045654
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_100098,synthetic_bsds,0.6,0.75,1.0,0.8922286772754062,1.0,3,0.75,,-2.049142585744525,-0.031256904204686485,0.3982136895259221,0.07919883728027344,18.062516477927986,0.4837328791618347,0.263569508989652,0.20768727858861288
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_100098,synthetic_bsds,0.7,0.75,1.0,0.8922286772754062,1.0,3,0.75,,-2.049142585744525,-0.031256904204686485,0.3982136895259221,0.07919883728027344,18.062516477927986,0.4837328791618347,0.263569508989652,0.20768727858861288
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_100098,synthetic_bsds,0.8,1.0,1.0,1.0,1.0,4,1.0,,-1.8938614912914469,-0.025190912187099457,0.38333192095160484,0.06593035161495209,18.04626542157624,0.4651772603392601,0.2899715341627598,0.2181495726108551
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_100098,synthetic_bsds,0.9,1.0,1.0,1.0,1.0,4,1.0,,-1.8938614912914469,-0.025190912187099457,0.38333192095160484,0.06593035161495209,18.04626542157624,0.4651772603392601,0.2899715341627598,0.2181495726108551
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_100098,synthetic_bsds,1.0,1.0,1.0,1.0,1.0,4,1.0,,-1.8938614912914469,-0.025190912187099457,0.38333192095160484,0.06593035161495209,18.04626542157624,0.4651772603392601,0.2899715341627598,0.2181495726108551
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_106025,synthetic_bsds,0.1,0.25,1.0,0.10777132272459375,1.0,1,0.25,,-10.837779093264174,-0.03771930932998657,-0.03889484703540802,0.000568091869354248,38.719989554429056,0.9516867399215698,0.12447158992290497,0.15771692991256714
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_106025,synthetic_bsds,0.2,0.25,1.0,0.10777132272459375,1.0,1,0.25,,-10.837779093264174,-0.03771930932998657,-0.03889484703540802,0.000568091869354248,38.719989554429056,0.9516867399215698,0.12447158992290497,0.15771692991256714
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_106025,synthetic_bsds,0.3,0.5,1.0,0.20249221183800623,1.0,2,0.5,,-7.849946819921616,-0.07422462105751038,0.06676372140645981,0.009483367204666138,35.4730324059838,0.8641599118709564,0.1599915698170662,0.17714354395866394
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_106025,synthetic_bsds,0.4,0.5,1.0,0.20249221183800623,1.0,2,0.5,,-7.849946819921616,-0.07422462105751038,0.06676372140645981,0.009483367204666138,35.4730324059838,0.8641599118709564,0.1599915698170662,0.17714354395866394
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_106025,synthetic_bsds,0.5,0.5,1.0,0.20249221183800623,1.0,2,0.5,,-7.849946819921616,-0.07422462105751038,0.06676372140645981,0.009483367204666138,35.4730324059838,0.8641599118709564,0.1599915698170662,0.17714354395866394
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_106025,synthetic_bsds,0.6,0.75,1.0,0.6269454213379447,1.0,3,0.75,,-6.325594647294099,-0.06694873174031575,0.066178763906161,0.03537929058074951,33.572032767960756,0.875191887219747,0.15391129752000174,0.17563219865163168
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_106025,synthetic_bsds,0.7,0.75,1.0,0.6269454213379447,1.0,3,0.75,,-6.325594647294099,-0.06694873174031575,0.066178763906161,0.03537929058074951,33.572032767960756,0.875191887219747,0.15391129752000174,0.17563219865163168
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_106025,synthetic_bsds,0.8,1.0,1.0,1.0,1.0,4,1.0,,-5.5513061243446895,-0.0888238400220871,0.10113503411412239,0.045481204986572266,31.77618994549534,0.8180756121873856,0.17746354267001152,0.1776745468378067
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_106025,synthetic_bsds,0.9,1.0,1.0,1.0,1.0,4,1.0,,-5.5513061243446895,-0.0888238400220871,0.10113503411412239,0.045481204986572266,31.77618994549534,0.8180756121873856,0.17746354267001152,0.1776745468378067
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_106025,synthetic_bsds,1.0,1.0,1.0,1.0,1.0,4,1.0,,-5.5513061243446895,-0.0888238400220871,0.10113503411412239,0.045481204986572266,31.77618994549534,0.8180756121873856,0.17746354267001152,0.1776745468378067
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_112082,synthetic_bsds,0.1,0.25,1.0,0.4244532094999385,1.0,1,0.25,,-6.832312956368426,-0.2866312563419342,-0.037853121757507324,0.01603907346725464,19.773165620665196,0.49906936287879944,0.18387047946453094,0.17135149240493774
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_112082,synthetic_bsds,0.2,0.25,1.0,0.4244532094999385,1.0,1,0.25,,-6.832312956368426,-0.2866312563419342,-0.037853121757507324,0.01603907346725464,19.773165620665196,0.49906936287879944,0.18387047946453094,0.17135149240493774
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_112082,synthetic_bsds,0.3,0.5,1.0,0.519174098613351,1.0,2,0.5,,-7.1531919513373765,-0.4146898686885834,-0.08717497065663338,-0.037704914808273315,19.283423585171356,0.39345866441726685,0.1954146921634674,0.19329950213432312
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_112082,synthetic_bsds,0.4,0.5,1.0,0.519174098613351,1.0,2,0.5,,-7.1531919513373765,-0.4146898686885834,-0.08717497065663338,-0.037704914808273315,19.283423585171356,0.39345866441726685,0.1954146921634674,0.19329950213432312
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_112082,synthetic_bsds,0.5,0.5,1.0,0.519174098613351,1.0,2,0.5,,-7.1531919513373765,-0.4146898686885834,-0.08717497065663338,-0.037704914808273315,19.283423585171356,0.39345866441726685,0.1954146921634674,0.19329950213432312
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_112082,synthetic_bsds,0.6,0.75,1.0,0.8922286772754062,1.0,3,0.75,,-7.122454037976005,-0.38197454810142517,-0.07938862591981888,-0.02198648452758789,19.427813599819988,0.42100609342257184,0.19511334598064423,0.1841742992401123
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_112082,synthetic_bsds,0.7,0.75,1.0,0.8922286772754062,1.0,3,0.75,,-7.122454037976005,-0.38197454810142517,-0.07938862591981888,-0.02198648452758789,19.427813599819988,0.42100609342257184,0.19511334598064423,0.1841742992401123
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_112082,synthetic_bsds,0.8,1.0,1.0,1.0,1.0,4,1.0,,-7.130819523390983,-0.42442359030246735,-0.11394729651510715,-0.0414355993270874,19.62664850690718,0.3813169002532959,0.2280147634446621,0.19966760277748108
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_112082,synthetic_bsds,0.9,1.0,1.0,1.0,1.0,4,1.0,,-7.130819523390983,-0.42442359030246735,-0.11394729651510715,-0.0414355993270874,19.62664850690718,0.3813169002532959,0.2280147634446621,0.19966760277748108
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_112082,synthetic_bsds,1.0,1.0,1.0,1.0,1.0,4,1.0,,-7.130819523390983,-0.42442359030246735,-0.11394729651510715,-0.0414355993270874,19.62664850690718,0.3813169002532959,0.2280147634446621,0.19966760277748108
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_138078,synthetic_bsds,0.1,0.25,1.0,0.10777132272459375,1.0,1,0.25,,-0.39365186324920387,-0.2566368579864502,-0.11539147794246674,-0.03966498374938965,10.45730709248814,0.5224931836128235,0.23054268956184387,0.21319270133972168
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_138078,synthetic_bsds,0.2,0.25,1.0,0.10777132272459375,1.0,1,0.25,,-0.39365186324920387,-0.2566368579864502,-0.11539147794246674,-0.03966498374938965,10.45730709248814,0.5224931836128235,0.23054268956184387,0.21319270133972168
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_138078,synthetic_bsds,0.3,0.5,1.0,0.20249221183800623,1.0,2,0.5,,-0.28471234685433977,-0.2267598807811737,-0.10619897022843361,-0.061820030212402344,10.50477748179899,0.46452054381370544,0.20950300991535187,0.2306337058544159
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_138078,synthetic_bsds,0.4,0.5,1.0,0.20249221183800623,1.0,2,0.5,,-0.28471234685433977,-0.2267598807811737,-0.10619897022843361,-0.061820030212402344,10.50477748179899,0.46452054381370544,0.20950300991535187,0.2306337058544159
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_138078,synthetic_bsds,0.5,0.5,1.0,0.20249221183800623,1.0,2,0.5,,-0.28471234685433977,-0.2267598807811737,-0.10619897022843361,-0.061820030212402344,10.50477748179899,0.46452054381370544,0.20950300991535187,0.2306337058544159
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_138078,synthetic_bsds,0.6,0.75,1.0,0.5755467905000615,1.0,3,0.75,,-0.25137163366131254,-0.20262839396794638,-0.09911973526080449,-0.0689997673034668,10.67961299316385,0.44785869121551514,0.22483410437901816,0.24348302682240805
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_138078,synthetic_bsds,0.7,0.75,1.0,0.5755467905000615,1.0,3,0.75,,-0.25137163366131254,-0.20262839396794638,-0.09911973526080449,-0.0689997673034668,10.67961299316385,0.44785869121551514,0.22483410437901816,0.24348302682240805
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_138078,synthetic_bsds,0.8,1.0,1.0,1.0,1.0,4,1.0,,-0.22540685629070234,-0.19571052491664886,-0.08716045506298542,-0.06584294140338898,10.435206918775748,0.46638767421245575,0.22531943023204803,0.23425254225730896
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_138078,synthetic_bsds,0.9,1.0,1.0,1.0,1.0,4,1.0,,-0.22540685629070234,-0.19571052491664886,-0.08716045506298542,-0.06584294140338898,10.435206918775748,0.46638767421245575,0.22531943023204803,0.23425254225730896
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_138078,synthetic_bsds,1.0,1.0,1.0,1.0,1.0,4,1.0,,-0.22540685629070234,-0.19571052491664886,-0.08716045506298542,-0.06584294140338898,10.435206918775748,0.46638767421245575,0.22531943023204803,0.23425254225730896
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_140055,synthetic_bsds,0.1,0.25,1.0,0.4244532094999385,1.0,1,0.25,,-3.7789983383354766,-0.1526193618774414,0.19842112064361572,0.06771397590637207,19.214915817850432,0.3086825907230377,0.2762227952480316,0.1925244927406311
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_140055,synthetic_bsds,0.2,0.25,1.0,0.4244532094999385,1.0,1,0.25,,-3.7789983383354766,-0.1526193618774414,0.19842112064361572,0.06771397590637207,19.214915817850432,0.3086825907230377,0.2762227952480316,0.1925244927406311
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_140055,synthetic_bsds,0.3,0.5,1.0,0.519174098613351,1.0,2,0.5,,-4.569177941566084,-0.18967227637767792,0.12103994190692902,0.017082035541534424,19.27613022817578,0.3386119306087494,0.2614775449037552,0.2220105230808258
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_140055,synthetic_bsds,0.4,0.5,1.0,0.519174098613351,1.0,2,0.5,,-4.569177941566084,-0.18967227637767792,0.12103994190692902,0.017082035541534424,19.27613022817578,0.3386119306087494,0.2614775449037552,0.2220105230808258
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_140055,synthetic_bsds,0.5,0.5,1.0,0.519174098613351,1.0,2,0.5,,-4.569177941566084,-0.18967227637767792,0.12103994190692902,0.017082035541534424,19.27613022817578,0.3386119306087494,0.2614775449037552,0.2220105230808258
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_140055,synthetic_bsds,0.6,0.75,1.0,0.6269454213379447,1.0,3,0.75,,-6.43527708104815,-0.2745419939359029,-0.008720065156618753,-0.025755763053894043,19.59959700652426,0.31187936663627625,0.34309859077135724,0.2480743924776713
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_140055,synthetic_bsds,0.7,0.75,1.0,0.6269454213379447,1.0,3,0.75,,-6.43527708104815,-0.2745419939359029,-0.008720065156618753,-0.025755763053894043,19.59959700652426,0.31187936663627625,0.34309859077135724,0.2480743924776713
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_140055,synthetic_bsds,0.8,1.0,1.0,1.0,1.0,4,1.0,,-5.7120023573624445,-0.23342914879322052,0.04593593254685402,-0.008084118366241455,19.441126752127527,0.3065550699830055,0.35390664637088776,0.24161668121814728
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_140055,synthetic_bsds,0.9,1.0,1.0,1.0,1.0,4,1.0,,-5.7120023573624445,-0.23342914879322052,0.04593593254685402,-0.008084118366241455,19.441126752127527,0.3065550699830055,0.35390664637088776,0.24161668121814728
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_140055,synthetic_bsds,1.0,1.0,1.0,1.0,1.0,4,1.0,,-5.7120023573624445,-0.23342914879322052,0.04593593254685402,-0.008084118366241455,19.441126752127527,0.3065550699830055,0.35390664637088776,0.24161668121814728
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_147021,synthetic_bsds,0.1,0.25,1.0,0.3730545786620553,1.0,1,0.25,,-2.3217099721852428,-0.02854520082473755,0.4053002744913101,0.11646711826324463,21.169471397984534,0.4947190284729004,0.239649698138237,0.16315066814422607
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_147021,synthetic_bsds,0.2,0.25,1.0,0.3730545786620553,1.0,1,0.25,,-2.3217099721852428,-0.02854520082473755,0.4053002744913101,0.11646711826324463,21.169471397984534,0.4947190284729004,0.239649698138237,0.16315066814422607
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_147021,synthetic_bsds,0.3,0.5,1.0,0.7975077881619937,1.0,2,0.5,,-2.1493768596749057,-0.024069249629974365,0.3379880264401436,0.09915712475776672,21.895421666981846,0.548650324344635,0.22975549846887589,0.1811600625514984
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_147021,synthetic_bsds,0.4,0.5,1.0,0.7975077881619937,1.0,2,0.5,,-2.1493768596749057,-0.024069249629974365,0.3379880264401436,0.09915712475776672,21.895421666981846,0.548650324344635,0.22975549846887589,0.1811600625514984
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_147021,synthetic_bsds,0.5,0.5,1.0,0.7975077881619937,1.0,2,0.5,,-2.1493768596749057,-0.024069249629974365,0.3379880264401436,0.09915712475776672,21.895421666981846,0.548650324344635,0.22975549846887589,0.1811600625514984
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_147021,synthetic_bsds,0.6,0.75,1.0,0.8922286772754062,1.0,3,0.75,,-1.919564747158218,-0.00010143717130025227,0.3434592584768931,0.09638683001200359,21.026009873430226,0.48701416452725727,0.22171022494633993,0.20385289192199707
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_147021,synthetic_bsds,0.7,0.75,1.0,0.8922286772754062,1.0,3,0.75,,-1.919564747158218,-0.00010143717130025227,0.3434592584768931,0.09638683001200359,21.026009873430226,0.48701416452725727,0.22171022494633993,0.20385289192199707
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_147021,synthetic_bsds,0.8,1.0,1.0,1.0,1.0,4,1.0,,-2.03479676653407,-0.0019865259528160095,0.3342137672007084,0.0786990374326706,21.11240043432827,0.463742271065712,0.2200644202530384,0.22326608002185822
mixed_groupcv_psnr_benefit_V7_logistic_505,bsds_147021,synthetic_bsds,0.9,1.0,1.0,1.0,1.0,4,1.0,,-2.03479676653407,-0.0019865259528160095,0.3342137672007084,0.0786990374326706,21.11240043432827,0.463742271065712,0.2200644202530384,0.22326608002185822
