model_id,domain,coverage,image_count,hallucination_rate,damage_rate,actual_patch_coverage,actual_pixel_coverage,pixel_weighted_damage_rate,delivered_damage_fraction,psnr_gain,ssim_gain,lpips_gain,dists_gain
mixed_groupcv_psnr_benefit_V1_mlp_507,real_csig,0.3,5,,0.9862068965517242,0.3020833333333333,0.3020833333333333,0.9862068965517242,0.29791666666666666,-3.5533585941830568,-0.09305997773491104,-0.05171826905089205,0.001273803464297594
mixed_groupcv_psnr_benefit_V1_mlp_507,all,0.4,55,,0.9717827626918536,0.4910037878787879,0.5575609404172489,0.971196862105953,0.47698863636363636,-3.2579768728890213,-0.09984929694968947,0.1060038928402128,0.027672787251692033
mixed_groupcv_psnr_benefit_V1_mlp_507,real_csig,0.4,5,,0.9896103896103895,0.4010416666666667,0.4010416666666667,0.9896103896103895,0.39687500000000003,-3.783964563950326,-0.09693730748319006,-0.06155730174588307,-0.004642801315753492
mixed_groupcv_psnr_benefit_V1_mlp_507,all,0.5,55,,0.9719696969696969,0.5,0.566557152538461,0.9713837963837963,0.48598484848484846,-3.2739842128638155,-0.0996414552273398,0.10546664537052328,0.027114519476890565
mixed_groupcv_psnr_benefit_V1_mlp_507,real_csig,0.5,5,,0.9916666666666666,0.5,0.5,0.9916666666666666,0.4958333333333333,-3.9600453036730654,-0.09465104853734374,-0.06746702391246799,-0.01078374683856964
mixed_groupcv_psnr_benefit_V1_mlp_507,all,0.6,55,,0.9749738766980147,0.7367424242424242,0.7424035392493338,0.9776299314218126,0.7180871212121211,-3.485084823590534,-0.11321638391558528,0.10031925798503268,0.02099958789635103
mixed_groupcv_psnr_benefit_V1_mlp_507,real_csig,0.6,5,,0.9913793103448276,0.6041666666666666,0.6041666666666666,0.9913793103448276,0.5989583333333333,-4.165694890050278,-0.09619174527710882,-0.0750037573623182,-0.015881325253124898
mixed_groupcv_psnr_benefit_V1_mlp_507,all,0.7,55,,0.9749494949494948,0.7457386363636364,0.7513997513705459,0.9776055496732928,0.7269886363636363,-3.4979355261779124,-0.11322531159478004,0.0996632496291389,0.02063233125892151
mixed_groupcv_psnr_benefit_V1_mlp_507,real_csig,0.7,5,,0.9911111111111112,0.703125,0.703125,0.9911111111111112,0.696875,-4.307052618511436,-0.09628994974825118,-0.08221984927714975,-0.019921148264849625
mixed_groupcv_psnr_benefit_V1_mlp_507,all,0.8,55,,0.9764462809917355,0.9820075757575758,0.9820075757575758,0.9790322569421974,0.9586174242424241,-3.5187822676280787,-0.11628773105995995,0.10188201964753674,0.020805508179816613
mixed_groupcv_psnr_benefit_V1_mlp_507,real_csig,0.8,5,,0.9909090909090909,0.8020833333333334,0.8020833333333334,0.9909090909090909,0.7947916666666667,-4.352645804275412,-0.0954474287373679,-0.0870831099332782,-0.022678086045500517
mixed_groupcv_psnr_benefit_V1_mlp_507,all,0.9,55,,0.9765370467682606,0.9910037878787878,0.9910037878787878,0.9791230227187225,0.9676136363636364,-3.5198217708708364,-0.11618975435613146,0.10132905251654359,0.020528263548957756
mixed_groupcv_psnr_benefit_V1_mlp_507,real_csig,0.9,5,,0.9919075144508671,0.9010416666666666,0.9010416666666666,0.9919075144508671,0.89375,-4.364080339945754,-0.09436968499525435,-0.09316574837420284,-0.025727776984947957
mixed_groupcv_psnr_benefit_V1_mlp_507,all,1.0,55,,0.9765151515151516,1.0,1.0,0.9791011274656135,0.9765151515151516,-3.5155357379310312,-0.11601127153685824,0.10091361861233246,0.02022715721166495
mixed_groupcv_psnr_benefit_V1_mlp_507,real_csig,1.0,5,,0.9916666666666668,1.0,1.0,0.9916666666666668,0.9916666666666668,-4.3169339776078965,-0.09240637398324907,-0.09773552132052524,-0.029039946695168812
